date,Province,Municipality,date_week
2017-04-14,jaen,la-carolina,2017-04-10
2017-05-01,jaen,la-carolina,2017-05-01
2017-08-15,jaen,la-carolina,2017-08-14
2017-10-12,jaen,la-carolina,2017-10-09
2017-11-01,jaen,la-carolina,2017-10-30
2017-11-25,jaen,la-carolina,2017-11-20
2017-12-06,jaen,la-carolina,2017-12-04
2017-12-08,jaen,la-carolina,2017-12-04
2017-12-25,jaen,la-carolina,2017-12-25
2017-01-01,jaen,cazorla,2016-12-26
2017-01-06,jaen,cazorla,2017-01-02
2017-02-28,jaen,cazorla,2017-02-27
2017-04-01,jaen,cazorla,2017-03-27
2017-04-02,jaen,cazorla,2017-03-27
2017-04-13,jaen,cazorla,2017-04-10
2017-04-14,jaen,cazorla,2017-04-10
2017-05-01,jaen,cazorla,2017-05-01
2017-05-15,jaen,cazorla,2017-05-15
2017-08-15,jaen,cazorla,2017-08-14
2017-09-17,jaen,cazorla,2017-09-11
2017-10-12,jaen,cazorla,2017-10-09
2017-11-01,jaen,cazorla,2017-10-30
2017-12-06,jaen,cazorla,2017-12-04
2017-12-08,jaen,cazorla,2017-12-04
2017-12-25,jaen,cazorla,2017-12-25
2017-01-01,jaen,guarroman,2016-12-26
2017-01-06,jaen,guarroman,2017-01-02
2017-02-28,jaen,guarroman,2017-02-27
2017-04-01,jaen,guarroman,2017-03-27
2017-04-02,jaen,guarroman,2017-03-27
2017-04-13,jaen,guarroman,2017-04-10
2017-04-14,jaen,guarroman,2017-04-10
2017-05-01,jaen,guarroman,2017-05-01
2017-05-15,jaen,guarroman,2017-05-15
2017-08-15,jaen,guarroman,2017-08-14
2017-10-12,jaen,guarroman,2017-10-09
2017-11-01,jaen,guarroman,2017-10-30
2017-12-06,jaen,guarroman,2017-12-04
2017-12-08,jaen,guarroman,2017-12-04
2017-12-25,jaen,guarroman,2017-12-25
2017-01-01,jaen,jaen,2016-12-26
2017-01-06,jaen,jaen,2017-01-02
2017-02-28,jaen,jaen,2017-02-27
2017-04-01,jaen,jaen,2017-03-27
2017-04-02,jaen,jaen,2017-03-27
2017-04-13,jaen,jaen,2017-04-10
2017-04-14,jaen,jaen,2017-04-10
2017-05-01,jaen,jaen,2017-05-01
2017-06-11,jaen,jaen,2017-06-05
2017-08-15,jaen,jaen,2017-08-14
2017-10-12,jaen,jaen,2017-10-09
2017-10-18,jaen,jaen,2017-10-16
2017-11-01,jaen,jaen,2017-10-30
2017-12-06,jaen,jaen,2017-12-04
2017-12-08,jaen,jaen,2017-12-04
2017-12-25,jaen,jaen,2017-12-25
2017-01-01,jaen,linares,2016-12-26
2017-01-06,jaen,linares,2017-01-02
2017-02-28,jaen,linares,2017-02-27
2017-04-01,jaen,linares,2017-03-27
2017-04-02,jaen,linares,2017-03-27
2017-04-13,jaen,linares,2017-04-10
2017-04-14,jaen,linares,2017-04-10
2017-05-01,jaen,linares,2017-05-01
2017-05-07,jaen,linares,2017-05-01
2017-08-15,jaen,linares,2017-08-14
2017-08-28,jaen,linares,2017-08-28
2017-10-12,jaen,linares,2017-10-09
2017-11-01,jaen,linares,2017-10-30
2017-12-06,jaen,linares,2017-12-04
2017-12-08,jaen,linares,2017-12-04
2017-12-25,jaen,linares,2017-12-25
2017-01-01,jaen,martos,2016-12-26
2017-01-06,jaen,martos,2017-01-02
2017-02-28,jaen,martos,2017-02-27
2017-04-01,jaen,martos,2017-03-27
2017-04-02,jaen,martos,2017-03-27
2017-04-13,jaen,martos,2017-04-10
2017-04-14,jaen,martos,2017-04-10
2017-05-01,jaen,martos,2017-05-01
2017-05-05,jaen,martos,2017-05-01
2017-07-29,jaen,martos,2017-07-24
2017-08-15,jaen,martos,2017-08-14
2017-10-12,jaen,martos,2017-10-09
2017-11-01,jaen,martos,2017-10-30
2017-12-06,jaen,martos,2017-12-04
2017-12-08,jaen,martos,2017-12-04
2017-12-25,jaen,martos,2017-12-25
2017-01-01,jaen,ubeda,2016-12-26
2017-01-06,jaen,ubeda,2017-01-02
2017-02-28,jaen,ubeda,2017-02-27
2017-04-01,jaen,ubeda,2017-03-27
2017-04-02,jaen,ubeda,2017-03-27
2017-04-13,jaen,ubeda,2017-04-10
2017-04-14,jaen,ubeda,2017-04-10
2017-05-01,jaen,ubeda,2017-05-01
2017-08-15,jaen,ubeda,2017-08-14
2017-09-08,jaen,ubeda,2017-09-04
2017-09-29,jaen,ubeda,2017-09-25
2017-10-12,jaen,ubeda,2017-10-09
2017-11-01,jaen,ubeda,2017-10-30
2017-12-06,jaen,ubeda,2017-12-04
2017-12-08,jaen,ubeda,2017-12-04
2017-12-25,jaen,ubeda,2017-12-25
2017-01-01,jaen,villacarrillo,2016-12-26
2017-01-06,jaen,villacarrillo,2017-01-02
2017-02-28,jaen,villacarrillo,2017-02-27
2017-04-01,jaen,villacarrillo,2017-03-27
2017-04-02,jaen,villacarrillo,2017-03-27
2017-04-13,jaen,villacarrillo,2017-04-10
2017-04-14,jaen,villacarrillo,2017-04-10
2017-05-01,jaen,villacarrillo,2017-05-01
2017-05-03,jaen,villacarrillo,2017-05-01
2017-08-15,jaen,villacarrillo,2017-08-14
2017-10-07,jaen,villacarrillo,2017-10-02
2017-10-12,jaen,villacarrillo,2017-10-09
2017-11-01,jaen,villacarrillo,2017-10-30
2017-12-06,jaen,villacarrillo,2017-12-04
2017-12-08,jaen,villacarrillo,2017-12-04
2017-12-25,jaen,villacarrillo,2017-12-25
2017-01-01,malaga,alhaurin-de-la-torre,2016-12-26
2017-01-06,malaga,alhaurin-de-la-torre,2017-01-02
2017-01-20,malaga,alhaurin-de-la-torre,2017-01-16
2017-02-28,malaga,alhaurin-de-la-torre,2017-02-27
2017-04-01,malaga,alhaurin-de-la-torre,2017-03-27
2017-04-02,malaga,alhaurin-de-la-torre,2017-03-27
2017-04-13,malaga,alhaurin-de-la-torre,2017-04-10
2017-04-14,malaga,alhaurin-de-la-torre,2017-04-10
2017-05-01,malaga,alhaurin-de-la-torre,2017-05-01
2017-08-15,malaga,alhaurin-de-la-torre,2017-08-14
2017-10-12,malaga,alhaurin-de-la-torre,2017-10-09
2017-11-01,malaga,alhaurin-de-la-torre,2017-10-30
2017-12-06,malaga,alhaurin-de-la-torre,2017-12-04
2017-12-08,malaga,alhaurin-de-la-torre,2017-12-04
2017-12-25,malaga,alhaurin-de-la-torre,2017-12-25
2017-01-01,malaga,alhaurin-el-grande,2016-12-26
2017-01-06,malaga,alhaurin-el-grande,2017-01-02
2017-02-28,malaga,alhaurin-el-grande,2017-02-27
2017-04-01,malaga,alhaurin-el-grande,2017-03-27
2017-04-02,malaga,alhaurin-el-grande,2017-03-27
2017-04-13,malaga,alhaurin-el-grande,2017-04-10
2017-04-14,malaga,alhaurin-el-grande,2017-04-10
2017-05-01,malaga,alhaurin-el-grande,2017-05-01
2017-05-03,malaga,alhaurin-el-grande,2017-05-01
2017-08-15,malaga,alhaurin-el-grande,2017-08-14
2017-10-12,malaga,alhaurin-el-grande,2017-10-09
2017-11-01,malaga,alhaurin-el-grande,2017-10-30
2017-12-06,malaga,alhaurin-el-grande,2017-12-04
2017-12-08,malaga,alhaurin-el-grande,2017-12-04
2017-12-25,malaga,alhaurin-el-grande,2017-12-25
2017-01-01,malaga,antequera,2016-12-26
2017-01-06,malaga,antequera,2017-01-02
2017-02-28,malaga,antequera,2017-02-27
2017-04-01,malaga,antequera,2017-03-27
2017-04-02,malaga,antequera,2017-03-27
2017-04-13,malaga,antequera,2017-04-10
2017-04-14,malaga,antequera,2017-04-10
2017-05-01,malaga,antequera,2017-05-01
2017-08-15,malaga,antequera,2017-08-14
2017-09-08,malaga,antequera,2017-09-04
2017-10-12,malaga,antequera,2017-10-09
2017-11-01,malaga,antequera,2017-10-30
2017-12-06,malaga,antequera,2017-12-04
2017-12-08,malaga,antequera,2017-12-04
2017-12-25,malaga,antequera,2017-12-25
2017-01-01,malaga,benalmadena,2016-12-26
2017-01-06,malaga,benalmadena,2017-01-02
2017-02-28,malaga,benalmadena,2017-02-27
2017-04-01,malaga,benalmadena,2017-03-27
2017-04-02,malaga,benalmadena,2017-03-27
2017-04-13,malaga,benalmadena,2017-04-10
2017-04-14,malaga,benalmadena,2017-04-10
2017-05-01,malaga,benalmadena,2017-05-01
2017-07-16,malaga,benalmadena,2017-07-10
2017-08-15,malaga,benalmadena,2017-08-14
2017-10-12,malaga,benalmadena,2017-10-09
2017-11-01,malaga,benalmadena,2017-10-30
2017-12-06,malaga,benalmadena,2017-12-04
2017-12-08,malaga,benalmadena,2017-12-04
2017-12-25,malaga,benalmadena,2017-12-25
2017-01-01,malaga,cartama,2016-12-26
2017-01-06,malaga,cartama,2017-01-02
2017-02-28,malaga,cartama,2017-02-27
2017-04-01,malaga,cartama,2017-03-27
2017-04-02,malaga,cartama,2017-03-27
2017-04-13,malaga,cartama,2017-04-10
2017-04-14,malaga,cartama,2017-04-10
2017-04-23,malaga,cartama,2017-04-17
2017-05-01,malaga,cartama,2017-05-01
2017-05-15,malaga,cartama,2017-05-15
2017-08-15,malaga,cartama,2017-08-14
2017-10-12,malaga,cartama,2017-10-09
2017-11-01,malaga,cartama,2017-10-30
2017-12-06,malaga,cartama,2017-12-04
2017-12-08,malaga,cartama,2017-12-04
2017-12-25,malaga,cartama,2017-12-25
2017-01-01,malaga,coin,2016-12-26
2017-01-06,malaga,coin,2017-01-02
2017-02-28,malaga,coin,2017-02-27
2017-04-01,malaga,coin,2017-03-27
2017-04-02,malaga,coin,2017-03-27
2017-04-13,malaga,coin,2017-04-10
2017-04-14,malaga,coin,2017-04-10
2017-05-01,malaga,coin,2017-05-01
2017-05-03,malaga,coin,2017-05-01
2017-05-04,malaga,coin,2017-05-01
2017-06-08,malaga,coin,2017-06-05
2017-08-15,malaga,coin,2017-08-14
2017-10-12,malaga,coin,2017-10-09
2017-11-01,malaga,coin,2017-10-30
2017-12-06,malaga,coin,2017-12-04
2017-12-08,malaga,coin,2017-12-04
2017-12-25,malaga,coin,2017-12-25
2017-01-01,malaga,estepona,2016-12-26
2017-01-06,malaga,estepona,2017-01-02
2017-02-28,malaga,estepona,2017-02-27
2017-04-01,malaga,estepona,2017-03-27
2017-04-02,malaga,estepona,2017-03-27
2017-04-13,malaga,estepona,2017-04-10
2017-04-14,malaga,estepona,2017-04-10
2017-05-01,malaga,estepona,2017-05-01
2017-05-15,malaga,estepona,2017-05-15
2017-07-16,malaga,estepona,2017-07-10
2017-08-15,malaga,estepona,2017-08-14
2017-10-12,malaga,estepona,2017-10-09
2017-11-01,malaga,estepona,2017-10-30
2017-12-06,malaga,estepona,2017-12-04
2017-12-08,malaga,estepona,2017-12-04
2017-12-25,malaga,estepona,2017-12-25
2017-01-01,malaga,fuengirola,2016-12-26
2017-01-06,malaga,fuengirola,2017-01-02
2017-02-28,malaga,fuengirola,2017-02-27
2017-04-01,malaga,fuengirola,2017-03-27
2017-04-02,malaga,fuengirola,2017-03-27
2017-04-13,malaga,fuengirola,2017-04-10
2017-04-14,malaga,fuengirola,2017-04-10
2017-05-01,malaga,fuengirola,2017-05-01
2017-07-16,malaga,fuengirola,2017-07-10
2017-08-15,malaga,fuengirola,2017-08-14
2017-10-07,malaga,fuengirola,2017-10-02
2017-10-12,malaga,fuengirola,2017-10-09
2017-11-01,malaga,fuengirola,2017-10-30
2017-12-06,malaga,fuengirola,2017-12-04
2017-12-08,malaga,fuengirola,2017-12-04
2017-12-25,malaga,fuengirola,2017-12-25
2017-01-01,malaga,malaga,2016-12-26
2017-01-06,malaga,malaga,2017-01-02
2017-02-28,malaga,malaga,2017-02-27
2017-04-01,malaga,malaga,2017-03-27
2017-04-02,malaga,malaga,2017-03-27
2017-04-13,malaga,malaga,2017-04-10
2017-04-14,malaga,malaga,2017-04-10
2017-05-01,malaga,malaga,2017-05-01
2017-08-15,malaga,malaga,2017-08-14
2017-08-19,malaga,malaga,2017-08-14
2017-09-08,malaga,malaga,2017-09-04
2017-10-12,malaga,malaga,2017-10-09
2017-11-01,malaga,malaga,2017-10-30
2017-12-06,malaga,malaga,2017-12-04
2017-12-08,malaga,malaga,2017-12-04
2017-12-25,malaga,malaga,2017-12-25
2017-01-01,malaga,marbella,2016-12-26
2017-01-06,malaga,marbella,2017-01-02
2017-02-28,malaga,marbella,2017-02-27
2017-04-01,malaga,marbella,2017-03-27
2017-04-02,malaga,marbella,2017-03-27
2017-04-13,malaga,marbella,2017-04-10
2017-04-14,malaga,marbella,2017-04-10
2017-05-01,malaga,marbella,2017-05-01
2017-06-11,malaga,marbella,2017-06-05
2017-08-15,malaga,marbella,2017-08-14
2017-10-12,malaga,marbella,2017-10-09
2017-10-19,malaga,marbella,2017-10-16
2017-11-01,malaga,marbella,2017-10-30
2017-12-06,malaga,marbella,2017-12-04
2017-12-08,malaga,marbella,2017-12-04
2017-12-25,malaga,marbella,2017-12-25
2017-01-01,malaga,mijas,2016-12-26
2017-01-06,malaga,mijas,2017-01-02
2017-02-28,malaga,mijas,2017-02-27
2017-04-01,malaga,mijas,2017-03-27
2017-04-02,malaga,mijas,2017-03-27
2017-04-13,malaga,mijas,2017-04-10
2017-04-14,malaga,mijas,2017-04-10
2017-05-01,malaga,mijas,2017-05-01
2017-07-25,malaga,mijas,2017-07-24
2017-08-15,malaga,mijas,2017-08-14
2017-09-08,malaga,mijas,2017-09-04
2017-10-12,malaga,mijas,2017-10-09
2017-11-01,malaga,mijas,2017-10-30
2017-12-06,malaga,mijas,2017-12-04
2017-12-08,malaga,mijas,2017-12-04
2017-12-25,malaga,mijas,2017-12-25
2017-01-01,malaga,nerja,2016-12-26
2017-01-06,malaga,nerja,2017-01-02
2017-02-28,malaga,nerja,2017-02-27
2017-04-01,malaga,nerja,2017-03-27
